portfolio_id,first_name,last_name,email,investment_type,stock_symbol,purchase_date,purchase_price,quantity,sale_date,sale_price,profit,industry_sector,risk_level,market_cap,annual_return,exchange,Investment_strategy
973,Eugenia,Maccaddie,emaccaddier0@oakley.com,Stocks,SRF,1/13/2013,375.57,1415,10/8/2013,544.61,error: Field 'sale_total' not found,Technology,Medium,674731622,43.35,NASDAQ,Safe
974,Niccolo,Curwen,ncurwenr1@dropbox.com,ETFs,HFC,3/2/2014,998.7,208,1/21/2014,717.67,error: Field 'sale_total' not found,Technology,High,374223446,64.71,LSE,Safe
975,Gill,Mushrow,gmushrowr2@over-blog.com,ETFs,ETB,8/3/2019,158.89,9883,10/20/2014,2.92,error: Field 'sale_total' not found,Technology,Low,815147824,87.2,LSE,Medium
976,Gay,Leiden,gleidenr3@sogou.com,Bonds,GS^K,7/1/2013,775.52,4649,6/21/2018,195.52,error: Field 'sale_total' not found,Healthcare,Low,740859900,40.52,NYSE,Risky
977,Sigismond,Giacomoni,sgiacomonir4@etsy.com,Stocks,VMBS,1/4/2013,619.97,1418,3/1/2016,981.39,error: Field 'sale_total' not found,Technology,Medium,915458130,45.41,NYSE,Medium
978,Alford,Blizard,ablizardr5@samsung.com,ETFs,AZRX,2/5/2020,336.38,8533,7/12/2014,237.61,error: Field 'sale_total' not found,Finance,High,252089486,69.96,LSE,Safe
979,Bat,Biddlestone,bbiddlestoner6@miitbeian.gov.cn,Bonds,MYC,8/11/2021,527.7,6569,6/19/2018,67.81,error: Field 'sale_total' not found,Healthcare,Medium,508028270,26.87,NYSE,Medium
980,Theodore,Simeoli,tsimeolir7@canalblog.com,Stocks,CIBR,5/29/2019,60.87,483,1/27/2013,984.01,error: Field 'sale_total' not found,Finance,High,332613222,39.88,NASDAQ,Medium
981,Ricky,Jacqueminet,rjacqueminetr8@a8.net,ETFs,NCBS,10/3/2011,479.62,5931,5/15/2016,853.09,error: Field 'sale_total' not found,Healthcare,High,896383156,60.88,NASDAQ,Safe
982,Randall,O'Donoghue,rodonoghuer9@hc360.com,Stocks,AAOI,1/5/2013,891.78,1912,3/29/2012,479.53,error: Field 'sale_total' not found,Technology,Low,953317809,79.53,NYSE,Safe
983,Mitchael,Maffia,mmaffiara@cmu.edu,Bonds,DEX,3/1/2016,430.24,2611,12/8/2018,901.05,error: Field 'sale_total' not found,Technology,Low,390084717,27.42,NYSE,Medium
984,Ludwig,Edbrooke,ledbrookerb@about.me,Stocks,TXT,5/24/2017,116.61,7928,10/6/2010,469.63,error: Field 'sale_total' not found,Finance,Low,979209277,2.02,NASDAQ,Medium
985,Jerrilyn,Burde,jburderc@dell.com,Stocks,RHI,9/12/2012,830.34,5115,1/31/2020,573.26,error: Field 'sale_total' not found,Technology,High,171267956,87.23,LSE,Safe
986,Claire,Larret,clarretrd@archive.org,Bonds,SNX,1/25/2011,89.84,5184,7/19/2012,510.45,error: Field 'sale_total' not found,Technology,Low,778802150,46.83,NYSE,Medium
987,Florian,Penn,fpennre@a8.net,Bonds,AFGE,3/27/2014,241.17,8888,7/22/2012,535.13,error: Field 'sale_total' not found,Healthcare,Low,687451452,27.96,NYSE,Safe
988,Bethanne,Jentin,bjentinrf@furl.net,Stocks,SSI,11/14/2020,563.62,8270,6/28/2012,918.53,error: Field 'sale_total' not found,Healthcare,Low,4028537,33.72,LSE,Medium
989,Cyrille,Luesley,cluesleyrg@bravesites.com,ETFs,SAN^B,6/11/2022,405.12,6384,1/26/2012,378.12,error: Field 'sale_total' not found,Healthcare,Low,389147835,86.78,NYSE,Risky
990,Erena,Fryman,efrymanrh@state.tx.us,Bonds,BKEP,3/3/2019,520.23,5865,8/31/2012,647.83,error: Field 'sale_total' not found,Finance,High,608110788,74.06,LSE,Risky
991,Barny,Titta,btittari@instagram.com,Bonds,CYS^A,6/5/2021,175.03,2917,1/14/2015,404.94,error: Field 'sale_total' not found,Healthcare,High,500062563,34.41,NYSE,Risky
992,Damiano,Sergison,dsergisonrj@washingtonpost.com,Bonds,NCR,3/21/2018,184.42,2831,3/20/2022,539.3,error: Field 'sale_total' not found,Technology,Low,626450410,85.46,NASDAQ,Safe
993,Faunie,Duffree,fduffreerk@wp.com,ETFs,CALL,11/2/2019,823.84,9661,9/6/2017,616.36,error: Field 'sale_total' not found,Healthcare,High,240420120,64.33,LSE,Medium
994,Stavro,Sandison,ssandisonrl@netvibes.com,Bonds,CUBI^D,1/27/2017,715.05,2339,10/3/2016,939.86,error: Field 'sale_total' not found,Technology,High,452845740,78.29,NASDAQ,Risky
995,Sherie,Garnsworth,sgarnsworthrm@narod.ru,ETFs,CAJ,11/12/2015,378.84,2512,9/27/2019,630.32,error: Field 'sale_total' not found,Technology,Low,362448405,19.42,NYSE,Medium
996,Madalena,Faivre,mfaivrern@icq.com,ETFs,INFO,4/9/2014,426.73,6101,4/5/2013,124.94,error: Field 'sale_total' not found,Technology,Low,316548496,62.67,NYSE,Safe
997,Ian,Karslake,ikarslakero@narod.ru,Stocks,CSTR,7/18/2018,895.55,1664,9/28/2019,404.17,error: Field 'sale_total' not found,Healthcare,Medium,936717052,33.66,NASDAQ,Medium
998,Talya,McNair,tmcnairrp@wix.com,Stocks,NXTDW,12/2/2016,754.75,8359,8/29/2010,246.28,error: Field 'sale_total' not found,Technology,Medium,263607927,20.38,LSE,Safe
999,Twila,Layfield,tlayfieldrq@nps.gov,Stocks,ANSS,5/25/2018,419.68,639,5/29/2018,457.93,error: Field 'sale_total' not found,Technology,Low,619947293,66.82,NYSE,Medium
1000,Ulrick,Gianasi,ugianasirr@walmart.com,Stocks,XONE,8/24/2015,573.34,4673,10/13/2021,858.72,error: Field 'sale_total' not found,Finance,Medium,847253920,83.64,NYSE,Medium
